Skill,Explanation,Related Course,Credits,Semester,Collapsed Skill
Problem-solving,Students will develop the ability to solve programming challenges and troubleshoot issues that arise during the development of interactive music systems.,"6.4550[J] Interactive Music Systems
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their ability to effectively communicate their ideas and concepts related to interactive music systems.,"6.4550[J] Interactive Music Systems
",1,Fall 2023,Communication
Teamwork,Students will develop the ability to work collaboratively in teams to build an original and engaging interactive music system for their final project.,"6.4550[J] Interactive Music Systems
",1,Fall 2023,Teamwork
Analytical thinking,Students will develop the ability to analyze and evaluate different approaches and techniques in designing interactive music systems.,"6.4550[J] Interactive Music Systems
",1,Fall 2023,Analytical skills
Creative thinking,Students will enhance their ability to think creatively and come up with innovative ideas for interactive music systems.,"6.4550[J] Interactive Music Systems
",1,Fall 2023,Creativity
Problem-solving,"Students will develop the ability to solve problems that arise during game development, such as debugging code or addressing design challenges.","6.4570[J] Creating Video Games
",1,Fall 2023,Problem-solving strategies
Communication,"Students will enhance their ability to effectively communicate ideas and feedback to team members, stakeholders, and players.","6.4570[J] Creating Video Games
",1,Fall 2023,Communication
Creativity,"Students will develop their creative abilities, exploring innovative ideas and solutions in game design and development.","6.4570[J] Creating Video Games
",1,Fall 2023,Creativity
Adaptability,"Students will learn to adapt to changing project requirements and constraints, adjusting their approach as needed.","6.4570[J] Creating Video Games
",1,Fall 2023,Adaptability
Time management,"Students will develop the ability to manage their time effectively, meeting project deadlines and balancing multiple tasks in a game development environment.","6.4570[J] Creating Video Games
",1,Fall 2023,Time management
Questioning,"Students will develop the ability to ask thoughtful and relevant questions during discussions with technologists, activists, law enforcement agents, journalists, and legal experts.","6.4590[J] Foundations of Information Policy
",1,Fall 2023,Questioning
Analytical thinking,"Students will enhance their ability to analyze complex issues and arguments related to information policy, considering different perspectives and evaluating their validity.","6.4590[J] Foundations of Information Policy
",1,Fall 2023,Analytical skills
Collaboration,"Although not explicitly mentioned in the course description, students are likely to develop their ability to collaborate with their peers during discussions, group assignments, and projects.","6.4590[J] Foundations of Information Policy
",1,Fall 2023,Research collaboration
Ethical reasoning,Students will develop their ability to apply ethical principles and reasoning to the legal and ethical challenges discussed in the course.,"6.4590[J] Foundations of Information Policy
",1,Fall 2023,Ethical decision-making
Adaptability,"Given the rapidly evolving nature of computer and communications technology, students will likely develop the ability to adapt to new technologies, legal frameworks, and ethical dilemmas.","6.4590[J] Foundations of Information Policy
",1,Fall 2023,Adaptability
Problem-solving,Students will develop the ability to analyze and solve problems related to the implementation and evaluation of intelligent multimodal user interfaces.,"6.8510 Intelligent Multimodal User Interfaces
",1,Fall 2023,Problem-solving strategies
Critical thinking,Students will enhance their critical thinking skills through the analysis and evaluation of research papers and hands-on exercises.,"6.8510 Intelligent Multimodal User Interfaces
",1,Fall 2023,Critical thinking
Communication,"Students will improve their ability to effectively communicate their ideas, findings, and project outcomes related to intelligent multimodal user interfaces.","6.8510 Intelligent Multimodal User Interfaces
",1,Fall 2023,Communication
Project management,"Students will develop the ability to plan, organize, and manage a term project that demonstrates the themes and concepts covered in the course.","6.8510 Intelligent Multimodal User Interfaces
",1,Fall 2023,Software project management
Research skills,"Students will acquire the ability to conduct literature reviews, identify relevant research papers, and synthesize information from multiple sources to support their understanding and implementation of intelligent multimodal user interfaces.","6.8510 Intelligent Multimodal User Interfaces
",1,Fall 2023,Research skills
Problem-solving,Students will develop the ability to solve complex problems related to data analysis and visualization.,"6.8530 Interactive Data Visualization
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their ability to effectively communicate their findings and insights through visualizations.,"6.8530 Interactive Data Visualization
",1,Fall 2023,Communication
Design thinking,Students will develop the ability to think critically and creatively in designing interactive visualizations.,"6.8530 Interactive Data Visualization
",1,Fall 2023,Design thinking
Project management,"Students will acquire the ability to manage and organize their projects effectively, from initial design to final deployment.","6.8530 Interactive Data Visualization
",1,Fall 2023,Software project management
Adaptability,Students will develop the ability to adapt their visualization designs and approaches based on the specific challenges and requirements of different data analysis tasks.,"6.8530 Interactive Data Visualization
",1,Fall 2023,Adaptability
Problem-solving,Students will develop problem-solving abilities as they work on computational modeling and data analysis tasks in the field of evolutionary biology. This ability is selected because it is essential for effectively addressing challenges and finding solutions in the field.,"6.4710[J] Evolutionary Biology: Concepts, Models and Computation
",1,Fall 2023,Problem-solving strategies
Communication,"Students will enhance their communication abilities, both verbally and in writing, as they learn to effectively convey their findings and ideas related to evolutionary biology. This ability is selected because effective communication is crucial for sharing scientific knowledge and collaborating with others in the field.","6.4710[J] Evolutionary Biology: Concepts, Models and Computation
",1,Fall 2023,Communication
Data interpretation,Students will develop the ability to interpret and analyze complex biological data sets.,"6.8700[J] Advanced Computational Biology: Genomes, Networks, Evolution
",1,Fall 2023,Data analysis and interpretation
Critical thinking,Students will enhance their critical thinking skills through the analysis and interpretation of computational biology research.,"6.8700[J] Advanced Computational Biology: Genomes, Networks, Evolution
",1,Fall 2023,Critical thinking
Research skills,Students will gain the ability to conduct independent research in computational biology.,"6.8700[J] Advanced Computational Biology: Genomes, Networks, Evolution
",1,Fall 2023,Research skills
Scientific writing,Students will improve their ability to communicate scientific findings through written reports and research papers.,"6.8700[J] Advanced Computational Biology: Genomes, Networks, Evolution
",1,Fall 2023,Scientific communication
Collaboration,Students will develop teamwork and collaboration skills through group projects and discussions in the field of computational biology.,"6.8700[J] Advanced Computational Biology: Genomes, Networks, Evolution
",1,Fall 2023,Research collaboration
Problem-solving,Students will develop the ability to apply computational algorithms and techniques to solve complex problems in computational biology.,"6.8701 Computational Biology: Genomes, Networks, Evolution
",1,Fall 2023,Problem-solving strategies
Data analysis,Students will enhance their ability to analyze large-scale biological datasets and extract meaningful insights.,"6.8701 Computational Biology: Genomes, Networks, Evolution
",1,Fall 2023,Data analysis and interpretation
Critical thinking,Students will develop the ability to think critically and evaluate the effectiveness of different computational approaches in solving biological problems.,"6.8701 Computational Biology: Genomes, Networks, Evolution
",1,Fall 2023,Critical thinking
Research skills,"Students will acquire the ability to conduct research in computational biology, including literature review, experimental design, and data interpretation.","6.8701 Computational Biology: Genomes, Networks, Evolution
",1,Fall 2023,Research skills
Collaboration,Students will enhance their ability to work collaboratively in interdisciplinary teams to tackle computational biology challenges.,"6.8701 Computational Biology: Genomes, Networks, Evolution
",1,Fall 2023,Research collaboration
Problem-solving,Students will develop the ability to solve complex problems related to computational systems biology using deep learning approaches.,"6.8710[J] Computational Systems Biology: Deep Learning in the Life Sciences
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their ability to effectively communicate their research findings and ideas in the field of computational systems biology.,"6.8710[J] Computational Systems Biology: Deep Learning in the Life Sciences
",1,Fall 2023,Communication
Multidisciplinary collaboration,Students will develop the ability to work effectively in multidisciplinary teams to complete a final research project.,"6.8710[J] Computational Systems Biology: Deep Learning in the Life Sciences
",1,Fall 2023,Research collaboration
Data analysis,Students will gain the ability to analyze and interpret large datasets in the context of life sciences research.,"6.8710[J] Computational Systems Biology: Deep Learning in the Life Sciences
",1,Fall 2023,Data analysis and interpretation
Probabilistic problem formulations,"Students will learn how to formulate life sciences problems using probabilistic approaches, enhancing their ability to tackle complex research questions.","6.8710[J] Computational Systems Biology: Deep Learning in the Life Sciences
",1,Fall 2023,Probabilistic problem formulations
Problem-solving,Students will develop the ability to solve complex problems related to computational systems biology using deep learning approaches.,"6.8711[J] Computational Systems Biology: Deep Learning in the Life Sciences
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their ability to effectively communicate their research findings and ideas in the field of computational systems biology.,"6.8711[J] Computational Systems Biology: Deep Learning in the Life Sciences
",1,Fall 2023,Communication
Multidisciplinary collaboration,Students will develop the ability to work in multidisciplinary teams to complete a final research project.,"6.8711[J] Computational Systems Biology: Deep Learning in the Life Sciences
",1,Fall 2023,Research collaboration
Data analysis,Students will gain the ability to analyze and interpret large datasets in the life sciences field.,"6.8711[J] Computational Systems Biology: Deep Learning in the Life Sciences
",1,Fall 2023,Data analysis and interpretation
Research skills,Students will develop the ability to conduct research in computational systems biology using deep learning techniques.,"6.8711[J] Computational Systems Biology: Deep Learning in the Life Sciences
",1,Fall 2023,Research skills
Analysis,Students will develop the ability to analyze and evaluate synthetic biological systems and their performance.,"6.8720[J] Principles of Synthetic Biology
",1,Fall 2023,Analysis
Design,Students will enhance their ability to design and create biomolecular systems for specific applications in synthetic biology.,"6.8720[J] Principles of Synthetic Biology
",1,Fall 2023,Design
Communication,"Students will improve their ability to communicate their ideas and findings related to synthetic biology, both verbally and in writing.","6.8720[J] Principles of Synthetic Biology
",1,Fall 2023,Communication
Collaboration,Students will develop the ability to work effectively in teams and collaborate with others on synthetic biology projects.,"6.8720[J] Principles of Synthetic Biology
",1,Fall 2023,Research collaboration
Critical thinking,Students will enhance their ability to think critically and evaluate the effectiveness and feasibility of different approaches in synthetic biology.,"6.8720[J] Principles of Synthetic Biology
",1,Fall 2023,Critical thinking
Analysis,Students will develop the ability to analyze cellular networks and biomolecular systems in synthetic biology.,"6.8721[J] Principles of Synthetic Biology
",1,Fall 2023,Analysis
Design,Students will enhance their ability to design biomolecular systems for synthetic biological applications.,"6.8721[J] Principles of Synthetic Biology
",1,Fall 2023,Design
Communication,Students will improve their ability to communicate their analysis and design of synthetic biological systems verbally and in writing.,"6.8721[J] Principles of Synthetic Biology
",1,Fall 2023,Communication
Research,Students will develop the ability to conduct research in the field of synthetic biology.,"6.8721[J] Principles of Synthetic Biology
",1,Fall 2023,Research
Collaboration,Students will enhance their ability to collaborate with others in analyzing and designing synthetic biological applications.,"6.8721[J] Principles of Synthetic Biology
",1,Fall 2023,Research collaboration
Problem-solving,"Students will develop the ability to solve complex problems related to biomedical systems, including identifying and addressing challenges in data analysis and image reconstruction.","6.4800[J] Biomedical Systems: Modeling and Inference
",1,Fall 2023,Problem-solving strategies
Communication,"Students will enhance their ability to effectively communicate their findings and ideas related to biomedical systems, both verbally and in writing.","6.4800[J] Biomedical Systems: Modeling and Inference
",1,Fall 2023,Communication
Analytical thinking,"Students will develop the ability to analyze and interpret data from biomedical systems, including identifying patterns and trends.","6.4800[J] Biomedical Systems: Modeling and Inference
",1,Fall 2023,Analytical skills
Experimental design,"Students will acquire the ability to design experiments and projects related to biomedical systems, considering factors such as data collection methods and variables.","6.4800[J] Biomedical Systems: Modeling and Inference
",1,Fall 2023,Experimental design principles
Critical thinking,Students will enhance their ability to think critically and evaluate the validity and reliability of results obtained from biomedical systems experiments and analyses.,"6.4800[J] Biomedical Systems: Modeling and Inference
",1,Fall 2023,Critical thinking
Problem-solving,Students will develop the ability to analyze and solve problems related to cellular neurophysiology and computing.,"6.4810[J] Cellular Neurophysiology and Computing
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their ability to effectively communicate their findings and ideas related to cellular neurophysiology and computing.,"6.4810[J] Cellular Neurophysiology and Computing
",1,Fall 2023,Communication
Problem-solving,Students will develop the ability to apply their knowledge and skills to solve problems related to cellular neurophysiology and biophysics.,"6.4812[J] Cellular Neurophysiology and Computing
",1,Fall 2023,Problem-solving strategies
Critical thinking,Students will enhance their ability to think critically and analyze complex scientific concepts and experimental data.,"6.4812[J] Cellular Neurophysiology and Computing
",1,Fall 2023,Critical thinking
Experimental design,Students will develop the ability to design and plan experiments to investigate cellular neurophysiology.,"6.4812[J] Cellular Neurophysiology and Computing
",1,Fall 2023,Experimental design principles
Scientific writing,Students will improve their ability to communicate scientific ideas and findings through effective scientific writing.,"6.4812[J] Cellular Neurophysiology and Computing
",1,Fall 2023,Scientific communication
Collaboration,"Students will develop the ability to work collaboratively in laboratory settings and research projects, fostering teamwork and cooperation.","6.4812[J] Cellular Neurophysiology and Computing
",1,Fall 2023,Research collaboration
Critical thinking,Students will develop the ability to think critically and apply their knowledge to analyze and solve problems related to quantitative and clinical physiology.,"6.4820[J] Quantitative and Clinical Physiology
",1,Fall 2023,Critical thinking
Research skills,Students will enhance their ability to conduct research and gather relevant information in the field of quantitative and clinical physiology.,"6.4820[J] Quantitative and Clinical Physiology
",1,Fall 2023,Research skills
Critical thinking,Students will develop the ability to think critically and apply their knowledge to analyze and solve problems related to organ transport systems.,"6.4822[J] Quantitative Physiology: Organ Transport Systems
",1,Fall 2023,Critical thinking
Research skills,Students will enhance their ability to conduct research and gather relevant information on the mechanisms of regulation and homeostasis in human organ systems.,"6.4822[J] Quantitative Physiology: Organ Transport Systems
",1,Fall 2023,Research skills
Critical thinking,Students will enhance their ability to think critically and apply scientific principles to solve problems related to biological systems.,"6.4830[J] Fields, Forces and Flows in Biological Systems
",1,Fall 2023,Critical thinking
Experimental design,"Students will develop the ability to design experiments to investigate electric fields, fluid flows, and transport phenomena in biological systems.","6.4830[J] Fields, Forces and Flows in Biological Systems
",1,Fall 2023,Experimental design principles
Analytical thinking,Students will develop the ability to analyze complex biological systems and phenomena.,"6.4832[J] Fields, Forces, and Flows in Biological Systems
",1,Fall 2023,Analytical skills
Scientific reasoning,Students will enhance their ability to apply scientific reasoning in understanding and explaining biological phenomena.,"6.4832[J] Fields, Forces, and Flows in Biological Systems
",1,Fall 2023,Mathematical Reasoning
Experimental design,Students will develop the ability to design and conduct experiments to investigate biological systems.,"6.4832[J] Fields, Forces, and Flows in Biological Systems
",1,Fall 2023,Experimental design principles
Data interpretation,Students will acquire the ability to interpret and analyze data obtained from experiments and simulations.,"6.4832[J] Fields, Forces, and Flows in Biological Systems
",1,Fall 2023,Data analysis and interpretation
Collaboration,Students will enhance their ability to collaborate and work effectively in interdisciplinary teams to solve biological problems.,"6.4832[J] Fields, Forces, and Flows in Biological Systems
",1,Fall 2023,Research collaboration
Critical thinking,"Students will enhance their ability to think critically and analyze complex biomechanical phenomena, enabling them to evaluate and interpret experimental data and scientific literature.","6.4840[J] Molecular, Cellular, and Tissue Biomechanics
",1,Fall 2023,Critical thinking
Research skills,"Students will develop the ability to conduct research in the field of biomechanics, including designing experiments, collecting and analyzing data, and drawing conclusions based on scientific evidence.","6.4840[J] Molecular, Cellular, and Tissue Biomechanics
",1,Fall 2023,Research skills
Communication,"Students will enhance their ability to effectively communicate their findings and ideas related to biomechanics, both orally and in written form, to scientific and non-scientific audiences.","6.4840[J] Molecular, Cellular, and Tissue Biomechanics
",1,Fall 2023,Communication
Collaboration,"Students will develop the ability to work collaboratively in teams, as biomechanics research often requires interdisciplinary approaches and cooperation between researchers with different expertise.","6.4840[J] Molecular, Cellular, and Tissue Biomechanics
",1,Fall 2023,Research collaboration
Ethical considerations,"Students will gain an understanding of the ethical considerations and responsibilities associated with conducting research in the field of biomechanics, including the responsible use of human and animal subjects and the proper handling of scientific data.","6.4840[J] Molecular, Cellular, and Tissue Biomechanics
",1,Fall 2023,Ethical Considerations
Problem-solving,"Students will develop the ability to solve complex problems related to biomechanics, which involves analyzing data, identifying patterns, and applying appropriate techniques and models.","6.4842[J] Molecular, Cellular, and Tissue Biomechanics
",1,Fall 2023,Problem-solving strategies
Communication,"Students will enhance their ability to effectively communicate scientific concepts and findings related to biomechanics, both verbally and in writing, which is essential for presenting research findings and collaborating with peers.","6.4842[J] Molecular, Cellular, and Tissue Biomechanics
",1,Fall 2023,Communication
Data analysis,"Students will develop the ability to analyze and interpret experimental data in the field of biomechanics, which involves applying statistical methods, visualizing data, and drawing meaningful conclusions.","6.4842[J] Molecular, Cellular, and Tissue Biomechanics
",1,Fall 2023,Data analysis and interpretation
Critical thinking,"Students will enhance their ability to think critically and evaluate scientific literature and research in the field of biomechanics, which involves analyzing arguments, identifying strengths and weaknesses, and forming evidence-based conclusions.","6.4842[J] Molecular, Cellular, and Tissue Biomechanics
",1,Fall 2023,Critical thinking
Research skills,"Students will acquire research skills in the field of biomechanics, including literature review, experimental design, data collection, and data interpretation, which are essential for conducting independent research and contributing to the field.","6.4842[J] Molecular, Cellular, and Tissue Biomechanics
",1,Fall 2023,Research skills
Problem-solving,Students will develop the ability to analyze and solve problems encountered during the design and development of medical devices.,"6.4860[J] Medical Device Design
",1,Fall 2023,Problem-solving strategies
Written communication,Students will enhance their ability to effectively communicate their ideas and findings through written reports and documentation.,"6.4860[J] Medical Device Design
",1,Fall 2023,Written communication
Oral communication,Students will develop the ability to present their design concepts and project progress effectively through oral presentations.,"6.4860[J] Medical Device Design
",1,Fall 2023,Written communication
Teamwork,Students will enhance their ability to work collaboratively in small teams to execute term projects.,"6.4860[J] Medical Device Design
",1,Fall 2023,Teamwork
Mentorship,Students will have the opportunity to develop mentoring abilities as they assist and mentor other teams in the course.,"6.4860[J] Medical Device Design
",1,Fall 2023,Mentorship
Problem-solving,Students will develop the ability to solve complex problems encountered during the design and development of medical devices.,"6.4861[J] Medical Device Design
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their written and oral communication skills through instruction and practice.,"6.4861[J] Medical Device Design
",1,Fall 2023,Communication
Teamwork,Students will learn to work effectively in small teams to execute substantial term projects related to medical device design.,"6.4861[J] Medical Device Design
",1,Fall 2023,Teamwork
Analytical techniques,Students will develop the ability to use analytical techniques to optimize the design of medical devices.,"6.4861[J] Medical Device Design
",1,Fall 2023,Analytical skills
Mentoring,Students will have the opportunity to mentor teams and enhance their ability to guide and support others in the design process.,"6.4861[J] Medical Device Design
",1,Fall 2023,Mentoring
Problem-solving,Students will develop the ability to solve complex problems encountered during experimental and computational synthetic biology research.,"6.4880[J] Biological Circuit Engineering Laboratory
",1,Fall 2023,Problem-solving strategies
Collaboration,Students will enhance their ability to work effectively in teams and collaborate with peers on research projects.,"6.4880[J] Biological Circuit Engineering Laboratory
",1,Fall 2023,Research collaboration
Critical thinking,Students will develop critical thinking skills necessary for analyzing and interpreting experimental and computational results.,"6.4880[J] Biological Circuit Engineering Laboratory
",1,Fall 2023,Critical thinking
Time management,Students will learn to effectively manage their time and prioritize tasks to meet project deadlines.,"6.4880[J] Biological Circuit Engineering Laboratory
",1,Fall 2023,Time management
Presentation skills,Students will enhance their ability to effectively present their research findings orally and in written form.,"6.4880[J] Biological Circuit Engineering Laboratory
",1,Fall 2023,Presentation Skills
Problem-solving,"Students will develop the ability to solve problems related to signal processing, machine learning, and experimental design.","6.4900 Introduction to EECS via Medical Technology
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their ability to effectively communicate their findings and ideas related to medical technology.,"6.4900 Introduction to EECS via Medical Technology
",1,Fall 2023,Communication
Analytical thinking,Students will develop the ability to analyze and interpret data obtained from biomedical signals.,"6.4900 Introduction to EECS via Medical Technology
",1,Fall 2023,Analytical skills
Teamwork,Students will enhance their ability to work collaboratively in designing and running experiments.,"6.4900 Introduction to EECS via Medical Technology
",1,Fall 2023,Teamwork
Critical thinking,Students will develop the ability to critically evaluate and assess the effectiveness of procedures and techniques used in medical technology.,"6.4900 Introduction to EECS via Medical Technology
",1,Fall 2023,Critical thinking
Problem-solving,Students will develop the ability to solve problems related to processing physiological data using signal processing techniques.,"6.8800[J] Biomedical Signal and Image Processing
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their communication skills as they work on lab projects and present their findings.,"6.8800[J] Biomedical Signal and Image Processing
",1,Fall 2023,Communication
Problem-solving,Students will develop the ability to solve complex problems related to signal and image processing in the biomedical field.,"6.8801[J] Biomedical Signal and Image Processing
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their ability to effectively communicate their findings and results in the field of biomedical signal and image processing.,"6.8801[J] Biomedical Signal and Image Processing
",1,Fall 2023,Communication
Data analysis,Students will develop the ability to analyze and interpret physiological data to extract meaningful information.,"6.8801[J] Biomedical Signal and Image Processing
",1,Fall 2023,Data analysis and interpretation
Research skills,Students will acquire the ability to conduct research in the field of biomedical signal and image processing.,"6.8801[J] Biomedical Signal and Image Processing
",1,Fall 2023,Research skills
Technical proficiency,"Students will develop the ability to use technical tools and software, such as MATLAB, for processing and analyzing biomedical signals and images.","6.8801[J] Biomedical Signal and Image Processing
",1,Fall 2023,Technical proficiency
Problem-solving,Students will develop problem-solving abilities as they work on Matlab-based assignments with real data in MRI.,"6.8810[J] Data Acquisition and Image Reconstruction in MRI
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their communication skills through discussions and presentations related to MRI concepts and research.,"6.8810[J] Data Acquisition and Image Reconstruction in MRI
",1,Fall 2023,Communication
Analytical thinking,Students will develop the ability to analyze and interpret data in the context of MRI.,"6.8810[J] Data Acquisition and Image Reconstruction in MRI
",1,Fall 2023,Analytical skills
Technical proficiency,Students will develop technical proficiency in using Matlab for data analysis and reconstruction in MRI.,"6.8810[J] Data Acquisition and Image Reconstruction in MRI
",1,Fall 2023,Technical proficiency
Research skills,Students will gain the ability to explore and evaluate current research in the field of MRI.,"6.8810[J] Data Acquisition and Image Reconstruction in MRI
",1,Fall 2023,Research skills
Critical thinking,Students will develop the ability to think critically and analyze complex auditory-based problems.,"6.8830[J] Signal Processing by the Auditory System: Perception
",1,Fall 2023,Critical thinking
Communication,Students will enhance their ability to communicate their findings and ideas related to auditory signal processing.,"6.8830[J] Signal Processing by the Auditory System: Perception
",1,Fall 2023,Communication
Research skills,Students will develop the ability to conduct research in the field of auditory signal processing.,"6.8830[J] Signal Processing by the Auditory System: Perception
",1,Fall 2023,Research skills
Data interpretation,Students will gain the ability to interpret and analyze data related to the auditory system.,"6.8830[J] Signal Processing by the Auditory System: Perception
",1,Fall 2023,Data analysis and interpretation
Problem-solving,Students will enhance their problem-solving abilities as they apply mathematical models to understand the auditory system.,"6.8830[J] Signal Processing by the Auditory System: Perception
",1,Fall 2023,Problem-solving strategies
Problem-solving,Students will develop the ability to solve complex problems related to computer vision using machine learning techniques.,"6.8300 Advances in Computer Vision
",1,Fall 2023,Problem-solving strategies
Analytical thinking,Students will enhance their ability to analyze and interpret visual data.,"6.8300 Advances in Computer Vision
",1,Fall 2023,Analytical skills
Research skills,Students will develop the ability to conduct research in the field of computer vision and evaluate existing techniques.,"6.8300 Advances in Computer Vision
",1,Fall 2023,Research skills
Collaboration,Students will enhance their ability to work effectively in teams on computer vision projects.,"6.8300 Advances in Computer Vision
",1,Fall 2023,Research collaboration
Presentation skills,Students will develop the ability to effectively communicate their findings and results in computer vision research.,"6.8300 Advances in Computer Vision
",1,Fall 2023,Presentation Skills
Problem-solving,Students will develop the ability to analyze and solve complex problems related to computer vision and graphics.,"6.8301 Advances in Computer Vision
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their ability to effectively communicate their ideas and findings in written and oral form.,"6.8301 Advances in Computer Vision
",1,Fall 2023,Communication
Multimodal interaction,Students will gain the ability to design and implement systems that enable interaction with multiple sensory modalities.,"6.8301 Advances in Computer Vision
",1,Fall 2023,Multimodal interfaces
Cinematic special effects,Students will develop the ability to create special effects for movies and videos using computer vision techniques.,"6.8301 Advances in Computer Vision
",1,Fall 2023,Cinematic special effects
Human-computer interface,Students will learn how to design and develop user interfaces that incorporate computer vision technologies for improved interaction.,"6.8301 Advances in Computer Vision
",1,Fall 2023,Human-computer interaction
Critical analysis,Students will develop the ability to critically analyze and evaluate research papers and methodologies in computer vision.,"6.8320 Advanced Topics in Computer Vision
",1,Fall 2023,Critical evaluation
Research presentation,Students will enhance their ability to effectively present their research findings and ideas to an audience.,"6.8320 Advanced Topics in Computer Vision
",1,Fall 2023,Research paper writing
Collaboration,Students will develop the ability to collaborate with peers and researchers in the field of computer vision to work on research projects.,"6.8320 Advanced Topics in Computer Vision
",1,Fall 2023,Research collaboration
Problem-solving,Students will enhance their problem-solving abilities as they tackle complex computer vision research problems.,"6.8320 Advanced Topics in Computer Vision
",1,Fall 2023,Problem-solving strategies
Literature synthesis,Students will develop the ability to synthesize information from multiple research papers and integrate them into their own work.,"6.8320 Advanced Topics in Computer Vision
",1,Fall 2023,Literature review
Problem-solving,Students will develop the ability to analyze and solve photographic challenges using computational techniques.,"6.8370 Advanced Computational Photography
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their ability to effectively communicate their ideas and findings related to computational photography.,"6.8370 Advanced Computational Photography
",1,Fall 2023,Communication
Organization,Students will develop the ability to organize and manage large amounts of image data and processing tasks.,"6.8370 Advanced Computational Photography
",1,Fall 2023,Organization
Analytical thinking,Students will gain the ability to analyze and interpret image data to extract meaningful information.,"6.8370 Advanced Computational Photography
",1,Fall 2023,Analytical skills
Technical implementation,Students will acquire the ability to implement software solutions to address photographic challenges and opportunities.,"6.8370 Advanced Computational Photography
",1,Fall 2023,Technical implementation
Problem-solving,Students will develop the ability to analyze and solve challenges related to digital and computational photography.,"6.8371 Digital and Computational Photography
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their ability to effectively communicate their ideas and findings related to photography.,"6.8371 Digital and Computational Photography
",1,Fall 2023,Communication
Analytical thinking,Students will develop the ability to critically analyze and evaluate different approaches and techniques in digital and computational photography.,"6.8371 Digital and Computational Photography
",1,Fall 2023,Analytical skills
Creativity,Students will enhance their ability to think creatively and come up with innovative solutions to photographic challenges.,"6.8371 Digital and Computational Photography
",1,Fall 2023,Creativity
Technical implementation,Students will develop the ability to implement software methods and techniques in order to solve practical photographic problems.,"6.8371 Digital and Computational Photography
",1,Fall 2023,Technical implementation
Problem-solving,Students will develop strong problem-solving abilities as they work on various natural language processing tasks and projects.,"6.8610 Quantitative Methods for Natural Language Processing
",1,Fall 2023,Problem-solving strategies
Analytical thinking,Students will enhance their ability to analyze complex linguistic data and develop insights and solutions based on their analysis.,"6.8610 Quantitative Methods for Natural Language Processing
",1,Fall 2023,Analytical skills
Communication,"Students will improve their communication skills, both verbally and in writing, as they present their findings and explain their natural language processing models and algorithms.","6.8610 Quantitative Methods for Natural Language Processing
",1,Fall 2023,Communication
Collaboration,"Students will develop the ability to work effectively in teams, as natural language processing projects often require collaboration and coordination.","6.8610 Quantitative Methods for Natural Language Processing
",1,Fall 2023,Research collaboration
Research skills,"Students will gain experience in conducting research in the field of natural language processing, including literature review, experimental design, and evaluation of results.","6.8610 Quantitative Methods for Natural Language Processing
",1,Fall 2023,Research skills
Oral and written communication,"Students will enhance their ability to effectively communicate their ideas and findings in both oral and written forms, as communication is an integral part of the field of natural language processing.","6.8611 Quantitative Methods for Natural Language Processing
",1,Fall 2023,Written communication
Problem-solving,"Students will develop the ability to analyze and solve complex problems related to computational language processing, as they work on various applications and projects in the course.","6.8611 Quantitative Methods for Natural Language Processing
",1,Fall 2023,Problem-solving strategies
Problem-solving,Students will develop the ability to solve problems related to speech and language processing using various machine learning techniques.,"6.8620[J] Spoken Language Processing
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their communication skills through the completion of laboratory exercises and the open-ended term project.,"6.8620[J] Spoken Language Processing
",1,Fall 2023,Communication
Problem-solving,Students will develop problem-solving abilities as they analyze and address computational issues in the representation and acquisition of knowledge.,"6.8630[J] Natural Language and the Computer Representation of Knowledge
",1,Fall 2023,Problem-solving strategies
Communication,Students will enhance their communication abilities through the presentation and discussion of concrete examples related to natural language and knowledge representation.,"6.8630[J] Natural Language and the Computer Representation of Knowledge
",1,Fall 2023,Communication
