Skill,Explanation,Related Course,Credits,Semester,Collapsed Skill
Statistics,"Students will gain knowledge of statistical concepts and methods, which are fundamental for analyzing and interpreting data in the context of machine learning.",MACHINE LEARNING,3,Spring 2023,Statistics
Artificial Intelligence,Students with prior knowledge of Artificial Intelligence will have a better understanding of the theoretical foundations and applications of machine learning.,MACHINE LEARNING,3,Spring 2023,Artificial intelligence
Gaussian distributions,Students will learn about Gaussian distributions and their significance in various machine learning algorithms.,MACHINE LEARNING,3,Spring 2023,Gaussian distributions
Exponential family distributions,Students will gain knowledge of exponential family distributions and their role in probabilistic modeling and inference.,MACHINE LEARNING,3,Spring 2023,Exponential family distributions
Linear algebra,"Students will acquire knowledge of linear algebra concepts and techniques, which are essential for understanding and implementing machine learning algorithms.",MACHINE LEARNING,3,Spring 2023,Linear algebra
Statistics,"Students will gain knowledge of statistical concepts and methods, which are fundamental for analyzing and interpreting data in the context of machine learning.",MACHINE LEARNING,3,Spring 2023,Statistics
Artificial Intelligence,Students with prior knowledge of Artificial Intelligence will have a better understanding of the theoretical foundations and applications of machine learning.,MACHINE LEARNING,3,Spring 2023,Artificial intelligence
Gaussian distributions,Students will learn about Gaussian distributions and their significance in various machine learning algorithms.,MACHINE LEARNING,3,Spring 2023,Gaussian distributions
Exponential family distributions,Students will gain knowledge of exponential family distributions and their role in probabilistic modeling and inference.,MACHINE LEARNING,3,Spring 2023,Exponential family distributions
Network protocols,"Students will acquire knowledge of various network protocols such as TCP/IP, DNS, DHCP, and HTTP, and understand their roles in network communication.",INTRO TO NETWORKS AND CROWDS,3,Spring 2023,Networks
Network architecture,"Students will learn about different network architectures, including client-server, peer-to-peer, and hybrid models, and understand their advantages and limitations.",INTRO TO NETWORKS AND CROWDS,3,Spring 2023,Network architecture
Network troubleshooting methodologies,"Students will gain knowledge of systematic approaches and best practices for troubleshooting network problems, including the use of network monitoring tools.",INTRO TO NETWORKS AND CROWDS,3,Spring 2023,Network troubleshooting methodologies
Network administration,"Students will learn about network administration tasks, such as user management, resource sharing, and network performance monitoring.",INTRO TO NETWORKS AND CROWDS,3,Spring 2023,Network monitoring
Network standards and regulations,"Students will acquire knowledge of industry standards and regulations related to network infrastructure, data privacy, and network security.",INTRO TO NETWORKS AND CROWDS,3,Spring 2023,Network standards and regulations
Geometric data,Students will acquire knowledge about different types of geometric data and their characteristics.,GEOMETRIC DATA ANALYSIS,3,Spring 2023,Geometric data
Statistical methods,Students will learn various statistical methods and techniques used in analyzing geometric data.,GEOMETRIC DATA ANALYSIS,3,Spring 2023,Statistical programming
Data mining,Students will gain knowledge about data mining techniques and algorithms specifically applied to geometric data.,GEOMETRIC DATA ANALYSIS,3,Spring 2023,Privacy and data mining
Geometric algorithms,Students will learn about algorithms used for geometric computations and analysis.,GEOMETRIC DATA ANALYSIS,3,Spring 2023,Geometric data
Data preprocessing,"Students will acquire knowledge about techniques for cleaning, transforming, and preparing geometric data for analysis.",GEOMETRIC DATA ANALYSIS,3,Spring 2023,Data cleaning and preprocessing
Programming languages,Students will acquire knowledge of various programming languages and their applications.,PROG ANALYSIS SECURITY,3,Spring 2023,Tools and languages
Security principles,Students will learn about the fundamental principles and concepts of computer security.,PROG ANALYSIS SECURITY,3,Spring 2023,Privacy principles
Network security,Students will gain knowledge of network security protocols and techniques.,PROG ANALYSIS SECURITY,3,Spring 2023,Networking and security
Vulnerability assessment,Students will learn about different types of vulnerabilities and methods to assess and address them.,PROG ANALYSIS SECURITY,3,Spring 2023,Vulnerability analysis
Security policies and regulations,"Students will acquire knowledge of relevant security policies, regulations, and best practices.",PROG ANALYSIS SECURITY,3,Spring 2023,Security policies and regulations
Causal inference methods,Students will learn about different methods and approaches used to infer causal relationships from observational data.,CAUSAL INFERENCE II,3,Spring 2023,Application of causal methods
Experimental design,Students will gain knowledge of experimental design principles and their role in causal inference.,CAUSAL INFERENCE II,3,Spring 2023,Research design
Counterfactual reasoning,Students will learn about the concept of counterfactuals and their importance in causal inference.,CAUSAL INFERENCE II,3,Spring 2023,Counterfactual inference
Confounding variables,Students will understand the concept of confounding variables and how they can affect causal inference.,CAUSAL INFERENCE II,3,Spring 2023,Confounding variables
Statistical modeling,Students will acquire knowledge of statistical models commonly used in causal inference analysis.,CAUSAL INFERENCE II,3,Spring 2023,Causal modeling
Startup ecosystem,"Students will gain knowledge about the startup ecosystem, including key players and resources.",BLDNG SUCCESSFUL STARTUP,3,Spring 2023,Startup ecosystem
Marketing strategies,Students will learn various marketing strategies to promote their startup and attract customers.,BLDNG SUCCESSFUL STARTUP,3,Spring 2023,Marketing strategies
Legal considerations,"Students will acquire knowledge about legal considerations for startups, such as intellectual property rights and business regulations.",BLDNG SUCCESSFUL STARTUP,3,Spring 2023,Legal considerations
Funding options,"Students will learn about different funding options available for startups, including venture capital and crowdfunding.",BLDNG SUCCESSFUL STARTUP,3,Spring 2023,Funding options
Growth strategies,Students will gain knowledge about strategies for scaling and growing a startup.,BLDNG SUCCESSFUL STARTUP,3,Spring 2023,Growth strategies
Computer vision principles,"Students will gain knowledge of the fundamental principles and theories behind computer vision, including image formation, camera models, and image transformations.",APPLIED COMPUTER VISION,3,Spring 2023,Advanced computer vision concepts
Image segmentation,Students will learn about different methods and algorithms for segmenting images into meaningful regions.,APPLIED COMPUTER VISION,3,Spring 2023,Image segmentation
Deep learning,"Students will acquire knowledge of deep learning techniques and architectures commonly used in computer vision, such as convolutional neural networks (CNNs).",APPLIED COMPUTER VISION,3,Spring 2023,Advanced machine learning
Image recognition,Students will learn about the principles and algorithms used for recognizing and classifying objects within images.,APPLIED COMPUTER VISION,3,Spring 2023,Image segmentation
Image enhancement,"Students will gain knowledge of techniques for improving the quality and visual appearance of digital images, such as denoising or contrast enhancement.",APPLIED COMPUTER VISION,3,Spring 2023,Image enhancement
Statistical methods,Students will learn various statistical methods used in empirical research.,EMPIRICAL METHODS DATA SC,3,Spring 2023,Statistical programming
Research ethics,Students will gain knowledge of ethical considerations in conducting empirical studies.,EMPIRICAL METHODS DATA SC,3,Spring 2023,Research ethics
Data collection techniques,"Students will learn different methods of collecting data, such as surveys, experiments, and observations.",EMPIRICAL METHODS DATA SC,3,Spring 2023,Data collection
Sampling techniques,Students will acquire knowledge of various sampling techniques used in empirical research.,EMPIRICAL METHODS DATA SC,3,Spring 2023,Sampling techniques
Hypothesis testing,Students will learn about hypothesis testing and its application in empirical studies.,EMPIRICAL METHODS DATA SC,3,Spring 2023,Hypothesis testing
Time complexity analysis,Students will learn how to analyze the efficiency of algorithms in terms of their time complexity.,COMPETITIVE PROGRAMMING,3,Spring 2023,Time complexity analysis
Dynamic programming,Students will gain knowledge of the dynamic programming technique and its application in solving optimization problems.,COMPETITIVE PROGRAMMING,3,Spring 2023,Dynamic programming
Graph theory,"Students will learn the fundamental concepts and algorithms related to graphs, including graph traversal, shortest paths, and minimum spanning trees.",COMPETITIVE PROGRAMMING,3,Spring 2023,Graph theory
Computational complexity,"Students will understand the basics of computational complexity theory, including the classes P, NP, and NP-complete problems.",COMPETITIVE PROGRAMMING,3,Spring 2023,Algorithmic complexity
Sorting and searching algorithms,"Students will acquire knowledge of various sorting and searching algorithms, such as quicksort, mergesort, binary search, and linear search.",COMPETITIVE PROGRAMMING,3,Spring 2023,Sorting and searching
Open Source Principles,Students will gain knowledge of the principles and philosophy behind open source development.,OPEN SOURCE DEVELOPMENT,3,Spring 2023,Open source software
Licensing,Students will learn about different open source licenses and their implications for software distribution and use.,OPEN SOURCE DEVELOPMENT,3,Spring 2023,Licensing
Community Engagement,Students will acquire knowledge of how to engage with open source communities and contribute to projects.,OPEN SOURCE DEVELOPMENT,3,Spring 2023,Community Engagement
Project Management,Students will learn about project management practices specific to open source development.,OPEN SOURCE DEVELOPMENT,3,Spring 2023,Software project management
Security,Students will gain knowledge of security best practices in open source development and how to address vulnerabilities.,OPEN SOURCE DEVELOPMENT,3,Spring 2023,Security
Innovation theories,Students will acquire knowledge of different theories and models of innovation to understand the process of innovation.,INNOVATION & DESIGN LAB,3,Spring 2023,Innovation theories
Design principles,Students will learn about fundamental design principles and how to apply them in the context of innovation and design.,INNOVATION & DESIGN LAB,3,Spring 2023,Design thinking
Market analysis,Students will gain knowledge of market analysis techniques to assess the viability and potential of their innovative ideas.,INNOVATION & DESIGN LAB,3,Spring 2023,Market research
Intellectual property,Students will develop an understanding of intellectual property laws and regulations related to innovation and design.,INNOVATION & DESIGN LAB,3,Spring 2023,Intellectual property
Ethical considerations,"Students will learn about ethical considerations in innovation and design, including social and environmental impacts.",INNOVATION & DESIGN LAB,3,Spring 2023,Ethical Considerations
iOS development frameworks and libraries,"Students will learn about the various frameworks and libraries available for iOS app development, such as UIKit, Core Data, and Core Animation.",MOBILE APP DEVELOP IOS,3,Spring 2023,iOS development frameworks and libraries
Mobile app architecture,Students will acquire knowledge of different architectural patterns and design principles used in developing scalable and maintainable mobile applications.,MOBILE APP DEVELOP IOS,3,Spring 2023,Mobile application development
App submission and distribution,Students will learn the process of submitting their iOS apps to the App Store and understanding the guidelines and requirements for distribution.,MOBILE APP DEVELOP IOS,3,Spring 2023,App submission and distribution
Mobile app monetization,"Students will gain knowledge of different strategies and techniques for monetizing mobile applications, such as in-app purchases, advertisements, and subscriptions.",MOBILE APP DEVELOP IOS,3,Spring 2023,Mobile app monetization
User experience (UX) design,Students will learn about UX design principles and techniques to create engaging and intuitive mobile app experiences for users.,MOBILE APP DEVELOP IOS,3,Spring 2023,End-user experience
Data types,"Students will learn about different types of data, such as numerical, categorical, and time-series data, and how they can be visualized.",INTRO TO DATA VISUALIZATION,3,Spring 2023,Data types
Visualization techniques,"Students will gain knowledge of various visualization techniques, such as bar charts, line graphs, scatter plots, and heatmaps, and when to use them.",INTRO TO DATA VISUALIZATION,3,Spring 2023,Visualization techniques
Data storytelling,Students will understand the concept of data storytelling and how to effectively communicate insights through visualizations.,INTRO TO DATA VISUALIZATION,3,Spring 2023,Data storytelling
Data ethics,"Students will learn about ethical considerations in data visualization, such as data privacy, bias, and transparency.",INTRO TO DATA VISUALIZATION,3,Spring 2023,Data ethics
Data sources,Students will acquire knowledge of different data sources and how to access and integrate them for visualization purposes.,INTRO TO DATA VISUALIZATION,3,Spring 2023,Data sources
Design principles,"Students will acquire knowledge of fundamental design principles such as balance, hierarchy, color theory, typography, and visual composition.",INNOVATION & DESIGN LAB,3,Spring 2023,Design thinking
Human-centered design,"Students will learn about the principles and practices of human-centered design, which focuses on understanding and addressing the needs and desires of users.",INNOVATION & DESIGN LAB,3,Spring 2023,Human-centered design
Innovation methodologies,"Students will gain knowledge of different innovation methodologies, such as the Lean Startup, Design Thinking, and Agile, and understand how to apply them in real-world contexts.",INNOVATION & DESIGN LAB,3,Spring 2023,Innovation theories
Emerging technologies,Students will be exposed to and learn about emerging technologies and their potential applications in design and innovation.,INNOVATION & DESIGN LAB,3,Spring 2023,Emerging technologies
Market research,"Students will acquire knowledge of market research techniques and tools to assess market trends, competition, and customer preferences.",INNOVATION & DESIGN LAB,3,Spring 2023,Market research
Statistical concepts,"Students will acquire knowledge of statistical concepts such as probability, hypothesis testing, and regression analysis, which form the foundation of machine learning.",APPLIED MACHINE LEARNING,3,Spring 2023,Statistical concepts
Data visualization,Students will learn techniques for visualizing and interpreting data to gain insights and make informed decisions.,APPLIED MACHINE LEARNING,3,Spring 2023,Data visualization
Neural networks,"Students will gain knowledge of neural networks and deep learning, which are powerful techniques in machine learning.",APPLIED MACHINE LEARNING,3,Spring 2023,Neural networks
Model selection,Students will understand the process of selecting the most appropriate machine learning model for a given problem.,APPLIED MACHINE LEARNING,3,Spring 2023,Model selection
Ethical considerations,Students will learn about the ethical implications and considerations in the use of machine learning algorithms and data.,APPLIED MACHINE LEARNING,3,Spring 2023,Ethical Considerations
Causal inference methods,Students will learn about different methods and techniques used to infer causal relationships from observational data.,CAUSAL INFERENCE FOR DATA SCI,3,Spring 2023,Application of causal methods
Experimental design principles,Students will acquire knowledge of the principles and best practices for designing experiments to establish causal relationships.,CAUSAL INFERENCE FOR DATA SCI,3,Spring 2023,Experimental design principles
Statistical analysis techniques,"Students will learn various statistical techniques used in causal inference, such as regression analysis and propensity score matching.",CAUSAL INFERENCE FOR DATA SCI,3,Spring 2023,Data analysis tools
Counterfactual reasoning,Students will gain knowledge of the concept of counterfactuals and how they are used in causal inference.,CAUSAL INFERENCE FOR DATA SCI,3,Spring 2023,Counterfactual inference
Data collection methods,"Students will learn about different methods of data collection, including surveys, experiments, and observational studies.",CAUSAL INFERENCE FOR DATA SCI,3,Spring 2023,Data collection
Statistical concepts,"Students will acquire knowledge of statistical concepts such as probability, hypothesis testing, and regression analysis, which form the foundation of machine learning.",APPLIED MACHINE LEARNING,3,Spring 2023,Statistical concepts
Data visualization,Students will learn how to effectively visualize and interpret data using various visualization techniques.,APPLIED MACHINE LEARNING,3,Spring 2023,Data visualization
Supervised and unsupervised learning,Students will understand the difference between supervised and unsupervised learning approaches and their applications.,APPLIED MACHINE LEARNING,3,Spring 2023,Unsupervised learning techniques
Model selection and tuning,Students will gain knowledge of techniques for selecting the appropriate machine learning model and tuning its hyperparameters.,APPLIED MACHINE LEARNING,3,Spring 2023,Model selection
Ethical considerations,"Students will learn about the ethical implications and considerations in applying machine learning algorithms, such as bias and fairness issues.",APPLIED MACHINE LEARNING,3,Spring 2023,Ethical Considerations
Startup ecosystem,"Students will gain knowledge about the startup ecosystem, including key players and resources.",BLDNG SUCCESSFUL STARTUP,3,Spring 2023,Startup ecosystem
Marketing strategies,Students will learn various marketing strategies to promote their startup and attract customers.,BLDNG SUCCESSFUL STARTUP,3,Spring 2023,Marketing strategies
Legal considerations,"Students will acquire knowledge about legal considerations for startups, such as intellectual property rights and business regulations.",BLDNG SUCCESSFUL STARTUP,3,Spring 2023,Legal considerations
Funding options,"Students will learn about different funding options available for startups, including venture capital and crowdfunding.",BLDNG SUCCESSFUL STARTUP,3,Spring 2023,Funding options
Growth strategies,Students will gain knowledge about strategies for scaling and growing a startup.,BLDNG SUCCESSFUL STARTUP,3,Spring 2023,Growth strategies
Computational complexity theory,Students will learn about different complexity classes and understand the theoretical foundations of algorithm analysis.,COMPETITIVE PROGRAMMING,3,Spring 2023,Complexity theory
Graph theory,Students will gain knowledge of graph algorithms and their applications in solving real-world problems.,COMPETITIVE PROGRAMMING,3,Spring 2023,Graph theory
Dynamic programming,Students will learn the concept of dynamic programming and its application in solving optimization problems.,COMPETITIVE PROGRAMMING,3,Spring 2023,Dynamic programming
Number theory,Students will acquire knowledge of number-theoretic algorithms and their use in solving mathematical problems.,COMPETITIVE PROGRAMMING,3,Spring 2023,Understanding of number theory
Combinatorics,Students will learn combinatorial techniques and their application in counting and enumeration problems.,COMPETITIVE PROGRAMMING,3,Spring 2023,Combinatorics
Open source licensing,Students will gain knowledge about different open source licenses and their implications for software development and distribution.,OPEN SOURCE DEVELOPMENT,3,Spring 2023,Open source software
Open source communities,"Students will learn about the structure and dynamics of open source communities, understanding how to contribute effectively and navigate the collaborative nature of open source development.",OPEN SOURCE DEVELOPMENT,3,Spring 2023,Open source software
Software development methodologies,"Students will acquire knowledge about different software development methodologies, including waterfall, agile, and lean, enabling them to choose the most appropriate approach for a given project.",OPEN SOURCE DEVELOPMENT,3,Spring 2023,Software engineering practices
Software architecture,"Students will learn about software architecture principles and patterns, understanding how to design and structure software systems effectively.",OPEN SOURCE DEVELOPMENT,3,Spring 2023,Software architecture
Quality assurance,"Students will gain knowledge about software testing techniques and quality assurance practices, ensuring the reliability and functionality of the developed software.",OPEN SOURCE DEVELOPMENT,3,Spring 2023,Testing and quality assurance
Statistical concepts,"Students will acquire knowledge of statistical concepts such as probability, hypothesis testing, and regression analysis, which form the foundation of machine learning.",APPLIED MACHINE LEARNING,3,Spring 2023,Statistical concepts
Data visualization,Students will learn techniques for visualizing and interpreting data to gain insights and make informed decisions.,APPLIED MACHINE LEARNING,3,Spring 2023,Data visualization
Neural networks,"Students will gain knowledge of neural networks and their applications in machine learning, including deep learning.",APPLIED MACHINE LEARNING,3,Spring 2023,Neural networks
Model optimization,"Students will learn about techniques for optimizing machine learning models, such as hyperparameter tuning and regularization.",APPLIED MACHINE LEARNING,3,Spring 2023,Optimization techniques
Ethical considerations,Students will develop an understanding of the ethical implications and considerations in the use of machine learning algorithms.,APPLIED MACHINE LEARNING,3,Spring 2023,Ethical Considerations
Embedded System Architecture,Students will gain knowledge about the architecture of embedded systems and their components.,EMBEDDED SCALABLE PLATFOR,3,Spring 2023,Embedded System Architecture
Scalable Platform Design,Students will learn about the principles and techniques involved in designing scalable platforms.,EMBEDDED SCALABLE PLATFOR,3,Spring 2023,Scalable Platform Design
Electronic Design Automation Tools,Students will acquire knowledge about the various electronic design automation tools used in the design of embedded systems.,EMBEDDED SCALABLE PLATFOR,3,Spring 2023,Electronic Design Automation Tools
Research Trends in Embedded Systems,Students will learn about the latest advances and trends in the field of embedded systems through the study of research papers.,EMBEDDED SCALABLE PLATFOR,3,Spring 2023,Research Trends in Embedded Systems
System-on-Chip Integration,Students will gain knowledge about the integration of different components into a system-on-chip design.,EMBEDDED SCALABLE PLATFOR,3,Spring 2023,Hardware-software integration
Computer organization,Students will acquire knowledge about the fundamental principles and components of computer organization.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Computer organization
Boolean algebra,"Students will learn the principles and techniques of Boolean algebra, which is essential for digital logic design.",FUNDAMENTALS OF COMPUTER,3,Spring 2023,Boolean algebra
Instruction sets,Students will gain knowledge about different instruction sets used in computer architectures.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Instruction sets
Combinational and sequential digital design,Students will learn the basics of designing combinational and sequential digital circuits.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Combinational and sequential digital design
Caches and virtual memory systems,Students will acquire knowledge about the principles and functioning of cache memory and virtual memory systems.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Caches and virtual memory systems
Computer organization,Students will acquire knowledge about the fundamental principles and components of computer organization.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Computer organization
Boolean algebra,"Students will learn the principles and techniques of Boolean algebra, which is essential for digital logic design.",FUNDAMENTALS OF COMPUTER,3,Spring 2023,Boolean algebra
Instruction sets,Students will gain knowledge about different instruction sets used in computer architectures.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Instruction sets
Combinational and sequential digital design,Students will learn the basics of designing combinational and sequential digital circuits.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Combinational and sequential digital design
Caches and virtual memory systems,Students will acquire knowledge about the principles and functioning of cache memory and virtual memory systems.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Caches and virtual memory systems
Computer organization,Students will acquire knowledge about the fundamental principles and components of computer organization.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Computer organization
Boolean algebra,"Students will learn the principles and techniques of Boolean algebra, which is essential for digital logic design.",FUNDAMENTALS OF COMPUTER,3,Spring 2023,Boolean algebra
Instruction sets,Students will gain knowledge about different instruction sets used in computer architectures.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Instruction sets
Combinational and sequential digital design,Students will learn the basics of designing combinational and sequential digital circuits.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Combinational and sequential digital design
Caches and virtual memory systems,Students will acquire knowledge about the principles and functioning of cache memory and virtual memory systems.,FUNDAMENTALS OF COMPUTER,3,Spring 2023,Caches and virtual memory systems
Network architecture,"Students will acquire knowledge about the structure and components of computer networks, including the OSI model and TCP/IP protocols.",COMPUTER NETWORKS,3,Spring 2023,Network architecture
Network security,Students will learn about various security measures and techniques used to protect computer networks from unauthorized access and attacks.,COMPUTER NETWORKS,3,Spring 2023,Networking and security
Routing algorithms,Students will gain knowledge about different routing algorithms used to determine the optimal path for data transmission in a network.,COMPUTER NETWORKS,3,Spring 2023,Routing algorithms
Congestion control,Students will learn about techniques for managing network congestion and ensuring efficient data flow.,COMPUTER NETWORKS,3,Spring 2023,Congestion control
Network protocols,"Students will acquire knowledge about common network protocols such as HTTP, DNS, FTP, and their role in facilitating communication between devices.",COMPUTER NETWORKS,3,Spring 2023,Networks
Network architecture,"Students will acquire knowledge about the structure and components of computer networks, including the OSI model and TCP/IP protocols.",COMPUTER NETWORKS,3,Spring 2023,Network architecture
Network security,Students will learn about various security measures and techniques used to protect computer networks from unauthorized access and attacks.,COMPUTER NETWORKS,3,Spring 2023,Networking and security
Routing algorithms,Students will gain knowledge about different routing algorithms used to determine the optimal path for data transmission in a network.,COMPUTER NETWORKS,3,Spring 2023,Routing algorithms
Congestion control,Students will learn about techniques for managing network congestion and ensuring efficient data flow.,COMPUTER NETWORKS,3,Spring 2023,Congestion control
Network protocols,"Students will acquire knowledge about common network protocols such as HTTP, DNS, FTP, and their role in facilitating communication between devices.",COMPUTER NETWORKS,3,Spring 2023,Networks
Network architecture,"Students will acquire knowledge about the structure and components of computer networks, including the OSI model and TCP/IP protocols.",COMPUTER NETWORKS,3,Spring 2023,Network architecture
Network security,Students will learn about various security measures and techniques used to protect computer networks from unauthorized access and attacks.,COMPUTER NETWORKS,3,Spring 2023,Networking and security
Routing algorithms,Students will gain knowledge about different routing algorithms used to determine the optimal path for data transmission in a network.,COMPUTER NETWORKS,3,Spring 2023,Routing algorithms
Congestion control,Students will learn about techniques for managing network congestion and ensuring efficient data flow.,COMPUTER NETWORKS,3,Spring 2023,Congestion control
Network protocols,"Students will acquire knowledge about common network protocols such as HTTP, DNS, TCP, and UDP, understanding their purpose and functionality.",COMPUTER NETWORKS,3,Spring 2023,Networks
Computer Architecture,Students will learn about the fundamental tradeoffs in computer systems and the design principles behind computer architecture.,COMPUTER SYSTEMS FOR DATA,3,Spring 2023,Advanced topics in computer architecture
Distributed Systems,Students will gain knowledge about distributed systems and their role in warehouse scale computing systems.,COMPUTER SYSTEMS FOR DATA,3,Spring 2023,Distributed system design
Memory Architecture,Students will learn about memory hierarchies and their impact on computer system performance.,COMPUTER SYSTEMS FOR DATA,3,Spring 2023,Memory Architecture
Latency and Throughput,Students will gain knowledge about the factors affecting latency and throughput in computer systems.,COMPUTER SYSTEMS FOR DATA,3,Spring 2023,Latency and Throughput
Programming Techniques,Students will learn programming techniques specific to data center computers.,COMPUTER SYSTEMS FOR DATA,3,Spring 2023,Programming Techniques
Computer architecture,Students will acquire a comprehensive understanding of the principles and concepts underlying computer architecture.,COMPUTER ARCHITECTURE,3,Spring 2023,Computer organization
Classic and modern processors,"Students will learn about the design and features of both classic and modern processors, through case studies.",COMPUTER ARCHITECTURE,3,Spring 2023,Classic and modern processors
Interconnection networks,Students will gain knowledge about different types of interconnection networks used in computer systems.,COMPUTER ARCHITECTURE,3,Spring 2023,Networks
Platform architectures,"Students will learn about the architectural considerations and design principles for embedded, mobile, and cloud computing platforms.",COMPUTER ARCHITECTURE,3,Spring 2023,Platform architectures
Fundamentals of quantitative analysis,Students will acquire knowledge of fundamental quantitative analysis techniques used in computer architecture research and design.,COMPUTER ARCHITECTURE,3,Spring 2023,Fundamentals of quantitative analysis
Digital logic,"Students will gain knowledge of digital logic, which is fundamental for understanding the underlying principles of embedded systems and designing hardware components.",EMBEDDED SYSTEMS,3,Spring 2023,Digital logic
Hardware-software integration,Students will learn how to integrate hardware and software components effectively to create functional embedded systems.,EMBEDDED SYSTEMS,3,Spring 2023,Hardware-software integration
Interfacing protocols,"Students will acquire knowledge of different interfacing protocols, such as SPI, I2C, and UART, which are commonly used in embedded systems for communication with external devices.",EMBEDDED SYSTEMS,3,Spring 2023,Application layer protocols
Real-time systems,Students will learn about real-time systems and the challenges associated with designing embedded systems that meet strict timing requirements.,EMBEDDED SYSTEMS,3,Spring 2023,Real-time systems
Embedded system architecture,"Students will gain knowledge of different embedded system architectures, such as microcontrollers and digital signal processors, and understand their advantages and limitations in various applications.",EMBEDDED SYSTEMS,3,Spring 2023,Embedded System Architecture
Models of computation,Students will learn about different models of computation and their implications on algorithm design.,ANALYSIS OF ALGORITHMS I,3,Spring 2023,Modes of computation
Algebraic problems,"Students will gain knowledge of algorithms for solving algebraic problems, such as polynomial multiplication or matrix operations.",ANALYSIS OF ALGORITHMS I,3,Spring 2023,Algebraic techniques
Probabilistic methods,Students will learn about the use of randomness in algorithm design and analysis.,ANALYSIS OF ALGORITHMS I,3,Spring 2023,Probabilistic methods
NP-completeness,Students will understand the concept of NP-completeness and its implications on the difficulty of solving certain problems.,ANALYSIS OF ALGORITHMS I,3,Spring 2023,NP-Completeness
Algorithm design techniques,"Students will acquire knowledge of various algorithm design techniques, such as divide and conquer, greedy algorithms, and dynamic programming.",ANALYSIS OF ALGORITHMS I,3,Spring 2023,Algorithm design
Models of computation,Students will learn about different models of computation and their implications on algorithm design.,ANALYSIS OF ALGORITHMS I,3,Spring 2023,Modes of computation
Algebraic problems,"Students will gain knowledge of algorithms for solving algebraic problems, such as polynomial multiplication or matrix operations.",ANALYSIS OF ALGORITHMS I,3,Spring 2023,Algebraic techniques
Probabilistic methods,Students will learn about the use of randomness in algorithm design and analysis.,ANALYSIS OF ALGORITHMS I,3,Spring 2023,Probabilistic methods
NP-completeness,Students will understand the concept of NP-completeness and its implications on the difficulty of solving certain problems.,ANALYSIS OF ALGORITHMS I,3,Spring 2023,NP-Completeness
Algorithm design techniques,"Students will acquire knowledge of various algorithm design techniques, such as divide and conquer, greedy algorithms, and dynamic programming.",ANALYSIS OF ALGORITHMS I,3,Spring 2023,Algorithm design
Models of computation,Students will learn about different computational models and their implications on algorithm design and analysis.,ANALYSIS OF ALGORITHMS I,3,Spring 2023,Modes of computation
Algebraic problems,"Students will gain knowledge of algorithms for solving algebraic problems, such as polynomial multiplication and matrix operations.",ANALYSIS OF ALGORITHMS I,3,Spring 2023,Algebraic techniques
Probabilistic methods,Students will learn about the use of randomness and probability in algorithm design and analysis.,ANALYSIS OF ALGORITHMS I,3,Spring 2023,Probabilistic methods
NP-completeness,Students will understand the concept of NP-completeness and its implications on the complexity of computational problems.,ANALYSIS OF ALGORITHMS I,3,Spring 2023,NP-Completeness
Efficient algorithms,Students will acquire knowledge of various techniques and strategies for designing efficient algorithms.,ANALYSIS OF ALGORITHMS I,3,Spring 2023,Efficient coding
Computational thinking principles,"Students will gain knowledge of fundamental concepts and principles related to computational thinking, such as abstraction, decomposition, pattern recognition, and algorithm design.",INTRO TO COMP FOR ENG/APP,3,Spring 2023,Algorithmic thinking
Python syntax and semantics,"Students will learn the syntax and semantics of the Python programming language, including variables, data types, control structures, functions, and object-oriented programming.",INTRO TO COMP FOR ENG/APP,3,Spring 2023,Syntax and semantics of programming languages
Software development lifecycle,"Students will acquire knowledge of the different stages involved in software development, including requirements gathering, design, implementation, testing, and maintenance.",INTRO TO COMP FOR ENG/APP,3,Spring 2023,Software engineering practices
Scientific and engineering applications,"Students will learn about various applications of computing in science and engineering fields, understanding how computational methods can be used to solve real-world problems.",INTRO TO COMP FOR ENG/APP,3,Spring 2023,Scientific and engineering applications
Ethical considerations in computing,"Students will develop an understanding of ethical issues related to computing, including privacy, security, intellectual property, and social impact.",INTRO TO COMP FOR ENG/APP,3,Spring 2023,Ethical considerations in computer vision
